FIPS,"Hospitalization Rate per 100,000",Unemployment Initial Claims,"Hospitals per 100,000","Deaths per 100,000"
51199,97.3,NaN,2.9,757.6
51510,343.2,NaN,0.6,575
51520,546.1,NaN,12.1,2299.5
51530,336.7,NaN,0,0
51540,216.1,NaN,2.1,841.7
51550,396.5,NaN,0.4,1102.5
51570,415,NaN,0,1721.5
51580,494.5,NaN,0,3113.6
51590,675.8,NaN,4.9,2329.6
51595,976.4,NaN,19.5,1855.1
51600,191.3,NaN,0,976.6
51610,135.4,NaN,0,690.5
51620,698.9,NaN,12.5,2633.2
51630,339.7,NaN,6.9,967.6
51640,1416.8,NaN,15.6,3191.7
51650,262.8,NaN,2.2,1471.2
51660,340.5,NaN,1.9,638.5
51670,464.7,NaN,8.9,2394.2
51678,322.3,NaN,14,0
51680,379.9,NaN,3.7,1186
51683,405.9,NaN,2.4,934.2
51685,392.9,NaN,0,0
51690,1193.6,NaN,7.8,2999.5
51700,230.6,NaN,2.8,1347.5
51710,391.3,NaN,2.9,1376.6
51720,453.6,NaN,50.4,2066.5
51730,506.9,NaN,9.5,2923.9
51735,172.3,NaN,0,1230.5
51740,690,NaN,2.1,1814.4
51750,201.8,NaN,0,883.4
51760,342.7,NaN,3.1,1364.6
51770,237.2,NaN,2,1892.5
51775,269.1,NaN,7.8,1747.1
51790,329,NaN,8,1881.9
51800,476,NaN,3.3,1178.9
51810,345,NaN,0.9,942
51820,322.6,NaN,0,1644
51830,181.3,NaN,6.7,0
51840,405.6,NaN,7.1,1198.9
53001,NaN,52.9432,10.1,890.7
53003,NaN,24.4927,4.4,1402
53005,NaN,53.979,2,939.2
53007,NaN,57.376,5.2,980.1
53009,NaN,67.777,2.6,1468.7
53011,NaN,45.5544,0.8,947.8
53013,NaN,64.4945,24.6,1872.4
53015,NaN,64.162,1.8,1544.2
53017,NaN,54.638,0,839
53019,NaN,52.36,13.1,1778
53021,NaN,57.955,1.1,658.2
53023,NaN,37.933,44.5,0
53025,NaN,51.379,4.1,1044.9
53027,NaN,82.703,5.4,1767.2
53029,NaN,51.4825,2.4,1084.5
53031,NaN,64.8731,3.2,1399.4
53033,NaN,50.073,1.4,749
53035,NaN,49.5138,1.5,1079.3
53037,NaN,58.7279,2.1,869.9
53039,NaN,37.8298,9,1470.1
53041,NaN,67.078,2.5,1541.4
53043,NaN,36.4445,18.6,1406
53045,NaN,66.507,1.5,1462.4
53047,NaN,50.026,7.1,1478.7
53049,NaN,64.405,9.1,2024
53051,NaN,55.9734,7.4,1668.9
53053,NaN,66.678,1.2,1105.8
53055,NaN,55.3465,5.8,957.5
53057,NaN,63.089,2.3,1113.1
53059,NaN,51.674,0,1207.6
53061,NaN,62.206,1,931.6
53063,NaN,58.314,1.9,1210.2
53065,NaN,53.838,4.4,1467.1
53067,NaN,58.233,0.7,1045.3
53069,NaN,51.9213,0,0
53071,NaN,40.7174,4.9,1073.5
53073,NaN,62.474,0.9,925.2
53075,NaN,28.2319,4,626.6
53077,NaN,58.651,1.6,1156.9
54001,NaN,NaN,6,1711.5
54003,NaN,NaN,1.7,1568.4
54005,NaN,NaN,4.6,2546.6
54007,NaN,NaN,7.1,2129.3
54009,NaN,NaN,9,1756.5
54011,NaN,NaN,6.4,2216.2
54013,NaN,NaN,13.8,1668
54015,NaN,NaN,0,2224.3
54017,NaN,NaN,0,1498.9
54019,NaN,NaN,4.6,2371.1
54021,NaN,NaN,0,1495.1
54023,NaN,NaN,8.6,1574.1
54025,NaN,NaN,2.9,1923.2
54027,NaN,NaN,4.3,1790.4
54029,NaN,NaN,0,2045.1
54031,NaN,NaN,0,1510
54033,NaN,NaN,4.4,1817.8
54035,NaN,NaN,3.5,1679.1
54037,NaN,NaN,1.8,1434.6
54039,NaN,NaN,4.4,2111.3
54041,NaN,NaN,12.5,2234.1
54043,NaN,NaN,0,2330.2
54045,NaN,NaN,3.1,3048.4
54047,NaN,NaN,5.5,3325.5
54049,NaN,NaN,1.8,1665
54051,NaN,NaN,3.2,1679.4
54053,NaN,NaN,3.7,2069.8
54055,NaN,NaN,5.1,2343.9
54057,NaN,NaN,3.7,1714.9
54059,NaN,NaN,4.2,2703.4
54061,NaN,NaN,2.8,929.3
54063,NaN,NaN,0,1634
54065,NaN,NaN,5.6,1984.6
54067,NaN,NaN,4,2040.9
54069,NaN,NaN,9.6,1781.8
54071,NaN,NaN,0,1629.3
54073,NaN,NaN,0,1758.4
54075,NaN,NaN,11.9,1782.7
54077,NaN,NaN,5.9,1551.5
54079,NaN,NaN,1.8,1536.6
54081,NaN,NaN,4,2239.6
54083,NaN,NaN,3.5,1731.3
54085,NaN,NaN,0,1831.1
54087,NaN,NaN,7.2,2505
54089,NaN,NaN,7.8,2327.6
54091,NaN,NaN,5.9,1755.4
54093,NaN,NaN,0,1596
54095,NaN,NaN,11.4,1932.3
54097,NaN,NaN,4.1,1622
54099,NaN,NaN,2.5,2037.9
54101,NaN,NaN,12.1,2401.9
54103,NaN,NaN,6.5,1964.6
54105,NaN,NaN,0,1629.5
54107,NaN,NaN,2.4,1864.5
54109,NaN,NaN,0,2723
55001,466.9,43.0069,4.9,1808.5
55003,346.2,66.975,6.4,1519.2
55005,582.3,52.169,6.6,1262.1
55007,312.5,53.407,0,1455.9
55009,510.3,49.072,3,956.4
55011,464.8,40.9287,0,1142.9
55013,675.7,46.255,6.5,1695.7
55015,526.3,58.426,2,803.4
55017,391.4,49.864,3.1,1047.8
55019,682.8,47.692,5.8,1149.6
55021,517.8,62.391,3.5,1152.4
55023,527.9,51.1805,6.1,1209.3
55025,256.7,38.0843,1.7,757.2
55027,750.2,51.383,3.4,1207.8
55029,322.3,52.972,3.6,1271.3
55031,342.5,34.6503,2.3,1252.1
55033,365.6,39.03,2.2,946.1
55035,374,46.2926,3.8,989.2
55037,694.3,46.021,0,0
55039,642.3,49.929,3.9,1038.2
55041,600.6,78.388,0,1635
55043,516,37.813,7.8,923.3
55045,482,41.347,2.7,1001.9
55047,465.2,62.063,5.3,1474.8
55049,345,58.318,4.2,1039.1
55051,740,64.1807,0,0
55053,454.1,56.081,4.9,1421
55055,471,43.359,1.2,1084.2
55057,627.4,67.555,3.8,1529.1
55059,541.1,40.516,1.8,1155.4
55061,534.8,44.4002,0,1069.5
55063,336.6,45.586,1.7,969.3
55065,486,35.9695,6,1092.1
55067,565.7,60.306,5.2,1307.9
55069,451.4,63.175,7.2,1394.1
55071,498.3,59.572,2.5,1216.6
55073,497.7,58.854,2.2,974.7
55075,601,73.821,2.5,1471.5
55077,537.8,69.825,0,1742.9
55078,1288.1,98.087,0,2125.4
55079,730.3,66.605,2.3,1314.8
55081,349.6,51.759,8.7,1274.7
55083,573.6,47.022,5.3,1282.1
55085,524.4,58.621,5.6,1415.3
55087,407.8,48.573,1.6,911.1
55089,455.4,38.8462,3.4,821.1
55091,480.2,33.6703,13.7,1138.7
55093,305.5,26.0849,0,841.3
55095,353.2,37.2353,9.2,1222.5
55097,425.7,54.17,1.4,800.7
55099,671.8,66.906,7.5,1448.1
55101,664.9,59.284,2,1234.6
55103,437.4,45.4598,5.8,1179.7
55105,476.9,56.852,2.5,1234
55107,643.2,77.611,7.1,1512.7
55109,337.8,31.2901,5.6,796
55111,381.3,64.448,6.2,1196.9
55113,491.2,59.007,6.1,1655.6
55115,517.2,51.439,2.5,1399.6
55117,495.4,48.133,1.7,1049.8
55119,338,49.865,9.8,1004.3
55121,394,52.589,6.8,1090.3
55123,246.9,42.1995,6.5,1117.4
55125,601.7,48.5945,4.6,1595.4
55127,349,35.9006,1.9,1106.8
55129,629.8,54.578,18.9,1580.8
55131,362.6,45.412,1.5,884.3
55133,489.5,41.435,2.2,865.9
55135,518.3,60.818,2,1455.2
55137,531.7,56.424,4.1,1549.7
55139,457.3,49.942,2.9,1049.6
55141,371,55.741,4.1,1314.1
56001,NaN,20.6416,2.6,681.3
56003,NaN,23.7094,16.8,1641.3
56005,NaN,44.1791,2.2,927.6
56007,NaN,24.9826,6.7,1509.6
56009,NaN,29.2565,7.3,1356.3
56011,NaN,16.364,13.4,1221.5
56013,NaN,32.7278,5.1,1712.6
56015,NaN,17.5108,15,1420.5
56017,NaN,23.493,43.9,1931.9
56019,NaN,27.535,11.8,1418.4
56021,NaN,32.2838,2,1170
56023,NaN,28.0367,10.3,1013.7
56025,NaN,52.579,7.6,1255.1
56027,NaN,5.167,41.9,0
56029,NaN,29.0497,6.8,1244.7
56031,NaN,23.068,11.7,1400.9
56033,NaN,27.5562,6.6,1445.4
56035,NaN,36.623,0,988.5
56037,NaN,37.0915,4.6,1235.7
56039,NaN,46.2875,4.3,472.2
56041,NaN,31.5186,9.9,1261.1
56043,NaN,26.842,12.7,1395.1
56045,NaN,15.974,14.4,1277.5
